id,appointment_info,archived,coordinates,created_at,dates,details,hours,irs_id,languages,last_scrape_id,name,updated_at
2000,Required,false,0101000020E610000039984D80619754C099BC0166BE6B4140,2020-01-10T19:32:33.200348,31 JAN 2022 - 18 APR 2022,"101 W. Antrim Drive
Greenville, SC 29607
864-477-1477
Volunteer Prepared Taxes",,5872,"English,Spanish",1088,UWGC Mobile Site,2022-03-20T00:01:02.692308
2192,Not Required,false,0101000020E61000008A73D4D171F953C091D3D7F3357F4240,2020-01-10T19:32:34.843244,01 FEB 2022 - 18 APR 2022,"200 Dent Street
ROCKY MOUNT, VA 24151
540-483-5142
Volunteer Prepared Taxes","MON 8:30AM-4:30PM
TUE 8:30AM-4:30PM
WED 8:30AM-4:30PM
THU 8:30AM-4:30PM
FRI 8:30AM-4:30PM",3619,English,1088,Step Inc - Franklin,2022-03-20T00:01:04.939144
1702,Not Required,true,0101000020E6100000D06053E7517B55C03E42CD902AFA4040,2020-01-10T19:32:30.755808,25 JAN 2022 - 12 APR 2022,"407 Hollingsworth Park Lane
Glencoe, AL 35905
Volunteer Prepared Taxes","TUE 10:00AM-2:00PM
FRI 10:00AM-2:00PM",3232,English,1080,Glencoe Senior Center,2022-01-23T00:00:59.536909
6853,Required,false,0101000020E6100000A4FFE55AB4A95EC0FD885FB186BB4640,2022-01-23T00:00:41.873766,01 FEB 2022 - 15 APR 2022,"1436 SE Spokane St.
Portland, OR 97202
503-966-7942
Volunteer Prepared Taxes",,29789,"English,Virtual Interpreter Services",1088,Sellwood Community House,2022-03-20T00:00:46.067387
7300,Required,false,0101000020E610000087FC3383F8E759C0D7135D177E124840,2022-03-20T00:00:49.23239,08 FEB 2022 - 11 APR 2022,"120 Washington Ave
Williston, ND 58801
701-572-8191
Volunteer Prepared Taxes",,3005,English,1088,Community Action Partnership Williston,2022-03-20T00:00:49.23239
3400,Not Required,false,0101000020E6100000FFCBB56801BF58C0A6D425E318C14140,2020-02-25T16:46:50.460147,18 JAN 2022 - 15 APR 2022,"2250 Modelle
Ste A and B
Clinton, OK 73601
Volunteer Prepared Taxes","MON 8:00AM-12:00PM
 1:00PM-5:00PM
TUE 8:00AM-12:00PM
 1:00PM-5:00PM
WED 8:00AM-12:00PM
 1:00PM-5:00PM
THU 8:00AM-12:00PM
 1:00PM-5:00PM
FRI 8:00AM-12:00PM
 1:00PM-5:00PM",7177,English,1088,Opportunities - Clinton,2022-03-20T00:00:49.317739
1212,Required,false,0101000020E61000005C920376358F56C0724EECA17D4A4340,2020-01-10T19:32:26.594775,19 JAN 2022 - 06 APR 2022,"3113 Gasconade St
Saint Louis, MO 63118
Volunteer Prepared Taxes",,5624,English,1088,TAP Thomas Dunn Learing Center,2022-03-20T00:00:54.717071
4834,Required,true,0101000020E610000013BA4BE2AC7B55C0A7406667D1D14440,2021-01-31T00:00:25.221036,01 FEB 2021 - 09 APR 2021,"3808 E. Mishawaka Rd.
Elkhart, IN 46517
574-800-1361
Volunteer Prepared Taxes",,29263,English,39,GWI - ELKHART,2021-04-18T00:00:14.573214
4824,Required,false,0101000020E610000018EB1B98DC9255C0BEA1F0D93AD84440,2021-01-31T00:00:25.010135,10 FEB 2022 - 07 APR 2022,"3232 W. Ardmore Trail
South Bend, IN 46628
574-800-1361
Volunteer Prepared Taxes",,29265,English,1088,GWI - LASALLE  BRANCH PUBLIC LIBRARY,2022-03-20T00:00:57.071621
4825,Required,false,0101000020E6100000C7BB2363B59155C0D7BD158909D64440,2021-01-31T00:00:25.051723,24 JAN 2022 - 08 APR 2022,"1805 W. Western Avenue
South Bend, IN 46619
574-800-1361
Volunteer Prepared Taxes",,14097,English,1088,"GWI - Goodwill Industries of Michiana, Inc.",2022-03-20T00:00:57.116354
1989,Required,true,0101000020E610000063804413289C54C0FDA204FD85684140,2020-01-10T19:32:33.110521,01 FEB 2017 - 18 APR 2017,"2625 Anderson Road
Greenville, SC 29611
866-892-9211
Volunteer Prepared Taxes",,15564,English,1078,Anderson Road West Branch Library,2022-01-09T00:00:47.989319
1703,Required,true,0101000020E6100000F83768AF3EEF54C050560C5707AC4540,2020-01-10T19:32:30.763587,04 FEB 2021 - 10 APR 2021,"580 N. Main St
Return visit to site may be necessary
Frankenmuth, MI 48734
000-000-0211
Volunteer Prepared Taxes",,2056,English,39,UWSC - Frankenmuth Credit Union Main,2021-04-18T00:00:14.573214
3411,Not Required,true,0101000020E6100000310C587215DB58C049D8B79388D03F40,2020-02-25T16:46:50.645434,01 FEB 2022 - 15 APR 2022,"114 Needham St.
Coleman, TX 76834
Volunteer Prepared Taxes","MON 9:00AM-4:00PM
TUE 9:00AM-4:00PM
WED 12:00AM-4:00PM
THU 9:00AM-4:00PM
FRI 9:00AM-2:00PM",24187,English,1083,Cornerstone Community Action Agency,2022-02-13T00:01:08.174456
4833,Required,false,0101000020E6100000923F1878EE8C55C0BA86191A4FE24340,2021-01-31T00:00:25.204917,05 FEB 2022 - 09 APR 2022,"2440 West Ohio Street
Indianapolis, IN 46222
317-296-8120
Volunteer Prepared Taxes",,12309,"English,Virtual Interpreter Services",1088,Hawthorne Community Center,2022-03-20T00:00:57.436666
1576,Required,false,0101000020E610000033F9669B1B3B55C097361C9606B04640,2020-01-10T19:32:29.729202,07 FEB 2022 - 15 APR 2022,"2240 Mitchell Park Drive
Suite A
Return visit required
Petoskey, MI 49770
231-347-9070
Volunteer Prepared Taxes",,7309,English,1088,NMCAA Petoskey,2022-03-20T00:00:58.410737
6948,Required,false,0101000020E610000010255AF278A755C0B6679604A8634140,2022-01-23T00:00:50.779424,17 JAN 2022 - 15 APR 2022,"3516 Stringfield Road NW
Huntsville, AL 35810
256-432-7333
Volunteer Prepared Taxes",,29538,English,1088,Comm Action Huntsville VITA,2022-03-20T00:00:58.487985
6949,Not Required,false,0101000020E610000011FFB0A5475855C041F0F8F6AE334340,2022-01-23T00:00:50.835431,18 JAN 2022 - 14 APR 2022,"308 Yagar Avenue
La Grange, KY 40031
Volunteer Prepared Taxes","MON 10:00AM-5:00PM
WED 10:00AM-5:00PM",29870,English,1088,Oldham County VITA Site,2022-03-20T00:00:58.56871
6951,Required,false,0101000020E61000000E863AAC70AA55C020D5B0DF13D14040,2022-01-23T00:00:51.035201,31 JAN 2022 - 15 APR 2022,"1920 Old Springville Road
Center Point, AL 35215
205-238-5506
Volunteer Prepared Taxes",,29643,English,1088,Community Care VITA Site,2022-03-20T00:00:58.881214
1915,Required,false,0101000020E6100000FE8172DBBE6E54C084F57F0EF3BD4440,2020-01-10T19:32:32.523288,24 JAN 2022 - 18 APR 2022,"6516 Detroit Avenue
Cleveland, OH 44102
216-436-2000
Volunteer Prepared Taxes",,14169,"English,Spanish",1088,Gordon Square,2022-03-20T00:01:01.465993
1943,Required,false,0101000020E61000006687F8872DDB54C06F2A52616CEF4040,2020-01-10T19:32:32.747833,20 JAN 2022 - 07 APR 2022,"1420 Experiment Station Road
Watkinsville, GA 30677
706-542-7078
Volunteer Prepared Taxes",,25468,English,1088,UGA Oconee County Extension,2022-03-20T00:01:01.979769
1951,Required,false,0101000020E6100000F1BDBF417B6354C0572250FD83A24340,2020-01-10T19:32:32.810116,31 JAN 2022 - 06 APR 2022,"1037 Market Street
Drop-Off Site.  Return Visit Required.
Parkersburg, WV 26104
304-485-5525
Volunteer Prepared Taxes",,7766,English,1088,Community Resources - Wood,2022-03-20T00:01:02.110507
1953,Required,false,0101000020E61000001BF67B629D6E54C00729780AB92E4340,2020-01-10T19:32:32.825895,14 FEB 2022 - 01 OCT 2022,"1830 Roxalana Road
Dunbar, WV 25064
304-768-5700
Volunteer Prepared Taxes",,8305,English,1088,KEMBA Charleston Federal Credit Union,2022-03-20T00:01:02.134286
1963,Required,false,0101000020E6100000F2B4FCC0556854C0A9A3E36A642D4340,2020-01-10T19:32:32.903054,15 FEB 2022 - 12 APR 2022,"One United Way Square
Charleston, WV 25301
304-340-3622
Volunteer Prepared Taxes",,25547,English,1088,United Way of Central West Virginia,2022-03-20T00:01:02.209949
4887,Required,false,0101000020E6100000003CA24275AC54C0977329AE2A2F3E40,2021-01-31T00:00:29.097709,14 FEB 2022 - 08 APR 2022,"437 NW Hall of Fame Drive
Self-Prep Taxes Only
Lake City, FL 32055
386-752-5384
Self-Prep Taxes Only",,29118,English,1088,"VITA, IFAS / UF Columbia County FSA",2022-03-20T00:01:04.979426
2204,Required,false,0101000020E6100000DC68006F81BB53C04AD3A0681ED44340,2020-01-10T19:32:34.93863,25 JAN 2022 - 09 APR 2022,"27 S. Water St
Frostburg, MD 21532
301-783-1800
Volunteer Prepared Taxes",,25652,English,1088,Frostburg Senior Center- Frostburg,2022-03-20T00:01:05.185615
2242,Not Required,false,0101000020E6100000CC608C48149754C0EDD3F19881A63D40,2020-01-10T19:32:35.249024,30 JAN 2022 - 30 MAR 2022,"2500 SW 2ND Ave
Bruton-Geer Hall
Gainesville, FL 32607
352-332-4636
Volunteer Prepared Taxes","MON 3:00PM-5:30PM
WED 3:00PM-5:30PM",11406,English,1088,D and S UF Levin College of Law,2022-03-20T00:01:05.732474
4102,Not Required,false,0101000020E610000031CD74AF932F54C023A46E675F474040,2020-02-25T16:47:05.250669,05 FEB 2022 - 09 APR 2022,"1862 Trask Pkway
Seabrook, SC 29940
Volunteer Prepared Taxes",MON 9:00AM-5:00PM,3321,English,1088,Lobeco Library VITA,2022-03-20T00:01:05.92981
1542,Required,true,0101000020E610000008C72C7B12BE55C04E4354E1CF664140,2020-01-10T19:32:29.457667,02 FEB 2022 - 14 APR 2022,"26347 Main Street
Ardmore, AL 35739
931-427-4883
Volunteer Prepared Taxes",,8662,"English,Spanish",1080,Limestone RSVP Roving Site,2022-01-23T00:00:59.536909
4836,Required,true,0101000020E610000026FDBD141E7855C06803B001117C4340,2021-01-31T00:00:25.450641,30 JAN 2021 - 15 APR 2021,"950 N OBrien Street
Seymour, IN 47274
812-522-5450
Volunteer Prepared Taxes",,27057,English,39,Boys and Girls Club of Seymour,2021-04-18T00:00:14.573214
6854,Not Required,false,0101000020E6100000B03907CF84B75EC0B0C8AF1F62C14640,2022-01-23T00:00:41.903103,05 FEB 2022 - 16 APR 2022,"1200 SW 185th Avenue
Beaverton, OR 97006
503-442-0859
Volunteer Prepared Taxes",SAT 10:00AM-3:00PM,29793,"English,Vietnamese,Chinese,Korean",1088,Eden VITA,2022-03-20T00:00:46.12182
4840,Required,true,0101000020E610000044882B67EF2F55C098FBE42840244540,2021-01-31T00:00:25.761378,09 FEB 2021 - 07 APR 2021,"Washington Gardner School
Albion, MI 49224
517-629-0419
Volunteer Prepared Taxes",,29012,English,39,Albion College Intake Site,2021-04-18T00:00:14.573214
2160,Required,true,0101000020E6100000DEFFC70913B453C02592E86514774540,2020-01-10T19:32:34.588429,09 FEB 2021 - 13 APR 2021,"2777 Bailey Ave
Buffalo, NY 14215
716-881-5150
Volunteer Prepared Taxes",,18427,English,39,CAO (of Erie County) - Edward Saunders Community Center,2021-04-18T00:00:14.573214
4731,Required,false,0101000020E6100000D90A9A96582D58C09F909DB7B10D4540,2021-01-31T00:00:19.631978,07 FEB 2022 - 15 APR 2022,"603 Earl St.
POB 667
Pender, NE 68047
402-385-6300
Volunteer Prepared Taxes",,5322,English,1088,Northeast NE Community Action-Pender,2022-03-20T00:00:49.916638
7230,Required,false,0101000020E61000008EEBDFF599F957C0836DC493DD104240,2022-02-27T00:01:25.115406,02 FEB 2022 - 13 APR 2022,"2190 S. 67th E. Ave.
Tulsa, OK 74129
918-900-0918
Volunteer Prepared Taxes",,31036,English,1088,Goodwill TR Educare MacArthur,2022-03-20T00:00:50.674126
7231,Not Required,false,0101000020E6100000EEEC2B0FD23C58C0D3D9C9E0286D4040,2022-02-27T00:01:25.184707,05 FEB 2022 - 16 APR 2022,"3650 N O-Connor Road
Irving, TX 75062
Volunteer Prepared Taxes","SAT 9:00AM-3:00PM
SUN 2:00PM-4:00PM",29653,"English,Spanish",1088,Woodhaven Presbyterian Church,2022-03-20T00:00:50.788189
3526,Required,false,0101000020E6100000FC372F4E7CB157C015CAC2D7D7364240,2020-02-25T16:46:52.597579,31 JAN 2022 - 11 APR 2022,"856 E Melton Suite C
Attn: Lisa Thorpe, VITA Coordinator
Jay, OK 74346
918-253-4683
Volunteer Prepared Taxes",,11187,English,1088,NEOCAA Jay,2022-03-20T00:00:51.872539
4753,Required,false,0101000020E610000027A1F485900E58C03FA88B14CA104040,2021-01-31T00:00:20.789757,01 FEB 2022 - 14 APR 2022,"121 S. Colket Street
Kerens, TX 75144
281-682-0928
Volunteer Prepared Taxes",,21500,English,1088,Kerens Library,2022-03-20T00:00:51.925094
3531,Required,false,0101000020E61000003AAE4676A5B357C0836DC493DDBA4140,2020-02-25T16:46:52.673592,07 FEB 2022 - 14 APR 2022,"2260 W Cherokee
Sallisaw, OK 74955
918-453-5536
Volunteer Prepared Taxes",,12543,English,1088,CN Sallisaw,2022-03-20T00:00:51.971264
4755,Required,false,0101000020E6100000EDBB22F8DF8F57C0BEA1F0D93AC44640,2021-01-31T00:00:20.864853,31 JAN 2022 - 11 APR 2022,"1210 23rd Ave S.
Waite Park, MN 56387
320-251-1612
Volunteer Prepared Taxes",,6556,"English,Virtual Interpreter Services",1088,Tri-County Action Program,2022-03-20T00:00:52.028669
1569,Required,false,0101000020E6100000B14E95EF195F55C0B9FE5D9F39AB4340,2020-01-10T19:32:29.674134,01 FEB 2022 - 07 APR 2022,"209 W Washington St
Greensburg, IN 47240
812-614-5566
Volunteer Prepared Taxes",,3818,English,1088,First Baptist Church Greensburg,2022-03-20T00:00:58.339188
4842,Required,false,0101000020E6100000D0251C7A8B1955C0362383DC451E4540,2021-01-31T00:00:25.972608,01 FEB 2022 - 13 APR 2022,"1107 Adrian Street
Return visit may be necessary
Jackson, MI 49203
517-539-8325
Volunteer Prepared Taxes",,29102,English,1088,CAA St. Johns UCC- MLK location,2022-03-20T00:00:58.949836
1683,Required,false,0101000020E61000004D6A6803B01D55C038D89B1892974340,2020-01-10T19:32:30.601824,24 JAN 2022 - 15 APR 2022,"1740 Langdon Farm Rd
Cincinnati, OH 45237
513-569-1840
Volunteer Prepared Taxes",,12700,English,1088,Cincinnati Hamilton County Community Action Agency,2022-03-20T00:00:59.338981
6416,Required,false,0101000020E6100000EE98BA2BBB0955C05DFB027AE1224440,2021-12-26T00:00:58.096597,02 FEB 2022 - 30 MAR 2022,"950 CHILDRENS HOME ROAD
Sidney, OH 45365
937-642-4986
Volunteer Prepared Taxes",,21763,English,1088,CAO of Shelby,2022-03-20T00:00:59.420304
6952,Not Required,false,0101000020E6100000EEB3CA4C69F154C02BC3B81B447D4540,2022-01-23T00:00:51.52396,02 FEB 2022 - 30 MAR 2022,"3293 Linden Rd
Returns prepared offsite may require return visit
Flint, MI 48507
Volunteer Prepared Taxes",WED 4:30PM-6:00PM,29950,English,1088,GeneseeValley Center Library,2022-03-20T00:00:59.438391
6953,Not Required,false,0101000020E6100000567DAEB662EC54C091D442C9E4824540,2022-01-23T00:00:51.563603,02 FEB 2022 - 31 MAR 2022,"711 Saginaw Street
Return visit may be necessary
Flint, MI 48503
Volunteer Prepared Taxes","WED 2:00PM-4:00PM
THU 10:00AM-12:00PM",29955,English,1088,Michigan Works,2022-03-20T00:00:59.519176
7131,Not Required,false,0101000020E6100000CC07043A930955C0325A475513943F40,2022-01-30T00:01:04.728387,01 FEB 2022 - 08 APR 2022,"125 Pine Ave
Suite 100
Albany, GA 31701
Volunteer Prepared Taxes","MON 9:00AM-4:00PM
TUE 9:00AM-4:00PM
WED 9:00AM-4:00PM
THU 9:00AM-4:00PM
FRI 9:00AM-4:00PM",24865,English,1088,"VITA, IFAS/UGA Dougherty County, GA Virtual Intake Site",2022-03-20T00:01:02.183715
2009,Required,false,0101000020E6100000207BBDFBE33654C04223D8B8FED54340,2020-01-10T19:32:33.276384,25 JAN 2022 - 14 APR 2022,"21 Rosary Road, Suite A
Drop-Off Site.  Return Visit Required.
New Martinsville, WV 26155
304-873-3439
Volunteer Prepared Taxes",,7252,English,1088,Community Resources - Wetzel,2022-03-20T00:01:02.785138
2279,Required,false,0101000020E6100000C30FCEA78E6F54C0D49AE61DA7403E40,2020-01-10T19:32:35.542249,05 FEB 2022 - 09 APR 2022,"283 College Drive, Room T-0115
Orange Park, FL 32068
904-632-0600
Volunteer Prepared Taxes",,15481,English,1088,RealSense @ SJRSC OP,2022-03-20T00:01:06.016255
2765,Not Required,false,0101000020E610000091B8C7D2879C52C0A4C4AEEDED3E4440,2020-01-10T19:32:39.733664,04 FEB 2022 - 09 APR 2022,"60 Livingston Avenue
New Brunswick, NJ 08901
732-745-5108
Volunteer Prepared Taxes","MON 10:00AM-7:00PM
TUE 10:00AM-7:00PM
WED 10:00AM-7:00PM
THU 10:00AM-7:00PM
FRI 10:00AM-7:00PM
SAT 10:00AM-5:00PM
SUN 10:00AM-5:00PM",1773,"English,Spanish",1088,UWCJ - New Brunswick Free Public Library,2022-03-20T00:01:10.832238
4835,Required,true,0101000020E6100000B9C15087155E55C076FA415DA45A4540,2021-01-31T00:00:25.394879,04 FEB 2022 - 14 MAR 2022,"410 S Broadway
Drop off site, return visit required
Middleville, MI 49333
800-887-1107
Volunteer Prepared Taxes",,28612,English,1088,BCUW@Thornapple Credit Union,2022-03-20T00:01:15.115144
281,Required,true,0101000020E61000002506819543905DC09911DE1E84F84040,2020-01-10T19:32:18.674033,05 FEB 2022 - 09 APR 2022,"10435 South Central Avenue
ATTN: PAMELA C. WILLIAMS
Los Angeles, CA 90002
213-531-6532
Volunteer Prepared Taxes",,9120,"Spanish,English",1085,Grant AME Church,2022-02-27T00:01:40.070963
2011,Required,true,0101000020E6100000AEF4DA6CAC6154C037FDD98F14914240,2020-01-10T19:32:33.293819,31 JAN 2022 - 14 APR 2022,"1379 Tazewell Ave
North Tazewell, VA 24630
276-988-5583
Volunteer Prepared Taxes",,2500,English,1080,Clinch Valley Community Action,2022-01-23T00:00:59.536909
4849,Required,true,0101000020E6100000F5A276BF0A0D55C07C9A931799044440,2021-01-31T00:00:26.252164,12 FEB 2021 - 14 APR 2021,"180 East Race St
Return visit is required
Troy, OH 45373
937-335-0448
Volunteer Prepared Taxes",,28549,English,39,Partners in Hope,2021-04-18T00:00:14.573214
4859,Required,true,0101000020E610000029780AB9528755C052280B5F5FBB3E40,2021-01-31T00:00:26.882946,01 FEB 2021 - 15 APR 2021,"732 N. 9th Street
Defuniak Springs, FL 32433
850-892-8172
Self-Prep Taxes Only",,29152,English,39,"VITA, IFAS / UF Walton County FL FSA",2021-04-18T00:00:14.573214
283,Not Required,false,0101000020E6100000FBCE2F4AD0835DC0D28E1B7E37094140,2020-01-10T19:32:18.690207,04 FEB 2022 - 08 APR 2022,"9620 Flair Dr
El Monte, CA 91731
Volunteer Prepared Taxes",SAT 10:00AM-3:00PM,6653,"Spanish,English,Chinese",1088,Buddhist Tzu Chi Foundation - El Monte,2022-03-20T00:00:44.76651
6857,Required,false,0101000020E610000039D0436D1BAD5EC0A5A2B1F677C44640,2022-01-23T00:00:41.941277,03 FEB 2022 - 15 APR 2022,"1737 NW 26th Ave
Portland, OR 97210
503-966-7942
Volunteer Prepared Taxes",,29777,"English,Virtual Interpreter Services",1088,Friendly House,2022-03-20T00:00:46.163579
466,Required,false,0101000020E6100000032670EB6EF55BC08B8862F206DE4440,2020-01-10T19:32:20.241388,31 JAN 2022 - 15 OCT 2022,"170 North Main
Logan, UT 84321
435-752-7242
Volunteer Prepared Taxes",,11476,English,1088,EIKISI-BR-B.R.A.G. of Cache Valley,2022-03-20T00:00:46.564843
3437,Required,false,0101000020E610000037FDD98F143058C08CF4A276BFC64540,2020-02-25T16:46:50.964302,24 JAN 2022 - 15 APR 2022,"505 N Western Ave
Sioux Falls, SD 57104
605-334-2808
Volunteer Prepared Taxes",,27446,English,1088,ICAP-Sioux Falls,2022-03-20T00:00:50.054675
7232,Required,false,0101000020E610000045DAC69FA8BF57C03DB7D09508444640,2022-02-27T00:01:25.547337,25 JAN 2022 - 12 APR 2022,"39512 Reservation Hwy 1
Morton, MN 56270
507-476-9283
Volunteer Prepared Taxes",,29690,"English,Spanish",1088,UCAP Morton - Intake,2022-03-20T00:00:51.407239
1158,Required,false,0101000020E6100000F6285C8FC2D956C0D2A6EA1ED9584240,2020-01-10T19:32:26.118429,02 FEB 2022 - 15 APR 2022,"202 Couch Street
Alton, MO 65606
417-778-7470
Volunteer Prepared Taxes",,16080,English,1088,"Ozark Action, Inc.-Oregon County-Ad Hoc",2022-03-20T00:00:54.261785
4802,Not Required,false,0101000020E610000077A38FF980B556C025CB49287DC94740,2021-01-31T00:00:23.04759,01 FEB 2022 - 12 APR 2022,"7240 Tofte Park Rd.
Tofte, MN 55615
Volunteer Prepared Taxes",TUE 9:00AM-12:00PM,28885,English,1088,CCTaxes - TOFTE TOWN HALL - Ad Hoc,2022-03-20T00:00:54.521106
1488,Required,false,0101000020E610000080B56AD7848455C01840F850A2FD4340,2020-01-10T19:32:28.88746,05 FEB 2022 - 02 APR 2022,"12900 Hazel Dell Parkway
Carmel, IN 46033
Volunteer Prepared Taxes",,10331,English,1088,Northview Church,2022-03-20T00:00:57.527322
3788,Required,false,0101000020E61000005F7F129F3B8655C055698B6B7CE24340,2020-02-25T16:46:58.115833,05 FEB 2022 - 11 APR 2022,"4107 E. Washington St.
Indianapolis, IN 46201
317-375-0203
Volunteer Prepared Taxes",,7986,"English,Spanish",1088,Shepherd Community Center,2022-03-20T00:00:57.536004
4850,Required,false,0101000020E6100000628731E9EFE455C046CD57C9C74A3E40,2021-01-31T00:00:26.282858,24 JAN 2022 - 13 APR 2022,"26251 Canal Rd
Orange Beach, AL 36561
251-981-3440
Volunteer Prepared Taxes",,29060,English,1088,SARPC Orange Beach Senior Activity Center,2022-03-20T00:00:59.44733
3885,Required,false,0101000020E610000056B77A4E7A2055C0A9A5B915C2044340,2020-02-25T16:47:00.140974,21 FEB 2022 - 15 APR 2022,"620 S Limestone Street
Lexington, KY 40506
866-362-6211
Volunteer Prepared Taxes",,3402,English,1088,University of Kentucky College Of Law,2022-03-20T00:00:59.58348
1739,Required,false,0101000020E61000006B4606B98B9355C0E179A9D8982F4040,2020-01-10T19:32:31.070066,22 MAR 2022 - 15 APR 2022,"245 High Street
Montgomery, AL 36104
888-998-2925
Volunteer Prepared Taxes",,7376,English,1088,Impact America-Juilette Hampton Morgan Library,2022-03-20T00:00:59.758526
1742,Required,false,0101000020E610000057AF22A303CD55C072874D64E67A3E40,2020-01-10T19:32:31.094669,07 FEB 2022 - 18 APR 2022,"1000 College Blvd
Behind Building 96
Volunteer  Preparation and Self-Preparation
Pensacola, FL 32504
850-595-5905
Volunteer Prepared Taxes",,636,English,1088,United Way Pensacola State College,2022-03-20T00:00:59.767247
3916,Not Required,false,0101000020E6100000A0353FFED20355C05891D10149284340,2020-02-25T16:47:00.686501,01 FEB 2022 - 15 APR 2022,"2323 Concrete Rd Suite A
Carlisle, KY 40311
859-289-7172
Volunteer Prepared Taxes","MON 8:30AM-5:00PM
TUE 8:30AM-5:00PM
WED 8:30AM-5:00PM
THU 8:30AM-5:00PM
FRI 8:30AM-5:00PM",403,English,1088,CAC - Nicholas County,2022-03-20T00:00:59.886833
