ZCTA5,City,State,County,Org ID,United Way,#e-filed returns
28027,Concord,NC,Cabarrus,35110U,"United Way of Central Carolinas, Inc.",24.0
28031,Cornelius,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",10.0
28032,Cramerton,NC,Gaston,35190U,"United Way of Gaston County, Inc.",2.0
28034,Dallas,NC,Gaston,35190U,"United Way of Gaston County, Inc.",8.0
28036,Davidson,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",11.0
28037,Denver,NC,Lincoln,35270F,Catawba County United Way,16.0
28040,Ellenboro,NC,Rutherford,35585F,"United Way of Rutherford County, Inc.",2.0
28043,Forest City,NC,Rutherford,35585F,"United Way of Rutherford County, Inc.",3.0
28052,Gastonia,NC,Gaston,35190U,"United Way of Gaston County, Inc.",8.0
28054,Gastonia,NC,Gaston,35190U,"United Way of Gaston County, Inc.",19.0
28056,Gastonia,NC,Gaston,35190U,"United Way of Gaston County, Inc.",7.0
28071,Gold Hill,NC,Rowan,35530F,Rowan County United Way,3.0
28073,Grover,NC,Cleveland,35560F,"United Way of Cleveland County, Inc.",2.0
28075,Harrisburg,NC,Cabarrus,35110U,"United Way of Central Carolinas, Inc.",6.0
28076,Henrietta,NC,Rutherford,35585F,"United Way of Rutherford County, Inc.",2.0
28077,High Shoals,NC,Gaston,35190U,"United Way of Gaston County, Inc.",1.0
28078,Huntersville,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",38.0
28079,Indian Trail,NC,Union,35110U,"United Way of Central Carolinas, Inc.",11.0
28081,Kannapolis,NC,Cabarrus,35110U,"United Way of Central Carolinas, Inc.",16.0
28083,Kannapolis,NC,Cabarrus,35110U,"United Way of Central Carolinas, Inc.",24.0
28086,Kings Mountain,NC,Cleveland,35560F,"United Way of Cleveland County, Inc.",20.0
28088,Landis,NC,Rowan,35530F,Rowan County United Way,1.0
28090,Lawndale,NC,Cleveland,35560F,"United Way of Cleveland County, Inc.",24.0
28092,Lincolnton,NC,Lincoln,35360F,United Way of Lincoln County,45.0
28098,Lowell,NC,Gaston,35190U,"United Way of Gaston County, Inc.",2.0
28103,Marshville,NC,Union,35110U,"United Way of Central Carolinas, Inc.",14.0
28104,Matthews,NC,Union,35110U,"United Way of Central Carolinas, Inc.",10.0
28105,Matthews,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",39.0
28107,Midland,NC,Cabarrus,35006F,"United Way of Stanly County, Inc.",4.0
28110,Monroe,NC,Union,35110U,"United Way of Central Carolinas, Inc.",7.0
28112,Monroe,NC,Union,35110U,"United Way of Central Carolinas, Inc.",4.0
28114,Mooresboro,NC,Rutherford,35585F,"United Way of Rutherford County, Inc.",6.0
28115,Mooresville,NC,Iredell,35110U,"United Way of Central Carolinas, Inc.",86.0
28117,Mooresville,NC,Iredell,35110U,"United Way of Central Carolinas, Inc.",4.0
28120,Mount Holly,NC,Gaston,35190U,"United Way of Gaston County, Inc.",4.0
28124,Mount Pleasant,NC,Cabarrus,35110U,"United Way of Central Carolinas, Inc.",3.0
28128,Norwood,NC,Stanly,35006F,"United Way of Stanly County, Inc.",1.0
28129,Oakboro,NC,Stanly,35006F,"United Way of Stanly County, Inc.",1.0
28134,Pineville,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",7.0
28135,Polkton,NC,Anson,35110U,"United Way of Central Carolinas, Inc.",1.0
28138,Rockwell,NC,Rowan,35530F,Rowan County United Way,2.0
28139,Rutherfordton,NC,Rutherford,35585F,"United Way of Rutherford County, Inc.",4.0
28144,Salisbury,NC,Rowan,35530F,Rowan County United Way,6.0
28146,Salisbury,NC,Rowan,35530F,Rowan County United Way,7.0
28147,Salisbury,NC,Rowan,35530F,Rowan County United Way,4.0
28150,Shelby,NC,Cleveland,35560F,"United Way of Cleveland County, Inc.",8.0
28152,Shelby,NC,Cleveland,35560F,"United Way of Cleveland County, Inc.",5.0
28159,Spencer,NC,Rowan,35530F,Rowan County United Way,1.0
28160,Spindale,NC,Rutherford,35585F,"United Way of Rutherford County, Inc.",2.0
28163,Stanfield,NC,Stanly,35006F,"United Way of Stanly County, Inc.",1.0
28164,Stanley,NC,Gaston,35190U,"United Way of Gaston County, Inc.",6.0
28166,Troutman,NC,Iredell,35600F,United Way of Iredell County,4.0
28168,Vale,NC,Lincoln,35360F,United Way of Lincoln County,12.0
28170,Wadesboro,NC,Anson,35110U,"United Way of Central Carolinas, Inc.",1.0
28173,Waxhaw,NC,Union,35110U,"United Way of Central Carolinas, Inc.",8.0
28202,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",13.0
28203,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",16.0
28204,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",5.0
28205,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",32.0
28206,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",12.0
28207,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",1.0
28208,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",30.0
28209,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",13.0
28210,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",21.0
28211,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",11.0
28212,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",27.0
28213,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",58.0
28214,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",36.0
28215,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",100.0
28216,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",47.0
28217,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",20.0
28226,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",12.0
28227,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",45.0
28262,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",66.0
28269,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",68.0
28270,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",12.0
28273,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",16.0
28277,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",13.0
28278,Charlotte,NC,Mecklenburg,35110U,"United Way of Central Carolinas, Inc.",11.0
28301,Fayetteville,NC,Cumberland,35180F,United Way of Cumberland County,13.0
28303,Fayetteville,NC,Cumberland,35180F,United Way of Cumberland County,13.0
28304,Fayetteville,NC,Cumberland,35180F,United Way of Cumberland County,18.0
28305,Fayetteville,NC,Cumberland,35180F,United Way of Cumberland County,1.0
28306,Fayetteville,NC,Cumberland,35180F,United Way of Cumberland County,45.0
28307,Fort Bragg,NC,Cumberland,35180F,United Way of Cumberland County,2.0
28310,Fort Bragg,NC,Cumberland,35180F,United Way of Cumberland County,1.0
28311,Fayetteville,NC,Cumberland,35180F,United Way of Cumberland County,13.0
28312,Fayetteville,NC,Cumberland,35710U,United Way of the Cape Fear Area,18.0
28314,Fayetteville,NC,Cumberland,35180F,United Way of Cumberland County,47.0
28315,Aberdeen,NC,Moore,35580F,United Way of Moore County,12.0
28318,Autryville,NC,Sampson,35180F,United Way of Cumberland County,5.0
28320,Bladenboro,NC,Bladen,35165F,United Way of Bladen County,4.0
28323,Bunnlevel,NC,Harnett,35115F,United Way of Harnett County,1.0
28326,Cameron,NC,Harnett,35580F,United Way of Moore County,18.0
28327,Carthage,NC,Moore,35580F,United Way of Moore County,1.0
28328,Clinton,NC,Sampson,35113F,"United Way of Sampson County, Inc.",9.0
28333,Dudley,NC,Wayne,35200F,United Way of Wayne County,1.0
28334,Dunn,NC,Harnett,35115F,United Way of Harnett County,24.0
28337,Elizabethtown,NC,Bladen,35165F,United Way of Bladen County,18.0
28338,Ellerbe,NC,Richmond,35515F,United Way of Richmond County,1.0
28339,Erwin,NC,Harnett,35115F,United Way of Harnett County,1.0
28340,Fairmont,NC,Robeson,35365F,United Way of Robeson County,2.0
28341,Faison,NC,Sampson,35200F,United Way of Wayne County,2.0
28345,Hamlet,NC,Richmond,35515F,United Way of Richmond County,8.0
28348,Hope Mills,NC,Cumberland,35180F,United Way of Cumberland County,28.0
28349,Kenansville,NC,Duplin,35200F,United Way of Wayne County,1.0
28351,Laurel Hill,NC,Scotland,35330F,"United Way of Scotland County, Inc.",2.0
28356,Linden,NC,Cumberland,35180F,United Way of Cumberland County,4.0
28357,Lumber Bridge,NC,Robeson,35365F,United Way of Robeson County,6.0
28358,Lumberton,NC,Robeson,35365F,United Way of Robeson County,8.0
28364,Maxton,NC,Robeson,35365F,United Way of Robeson County,3.0
28365,Mount Olive,NC,Wayne,35200F,United Way of Wayne County,12.0
28366,Newton Grove,NC,Sampson,35480F,"United Way of the Greater Triangle, Inc.",4.0
28371,Parkton,NC,Robeson,35365F,United Way of Robeson County,6.0
28372,Pembroke,NC,Robeson,35365F,United Way of Robeson County,2.0
28374,Pinehurst,NC,Moore,35580F,United Way of Moore County,2.0
28376,Raeford,NC,Hoke,35180F,United Way of Cumberland County,9.0
28377,Red Springs,NC,Robeson,35365F,United Way of Robeson County,4.0
28379,Rockingham,NC,Richmond,35515F,United Way of Richmond County,2.0
28382,Roseboro,NC,Sampson,35113F,"United Way of Sampson County, Inc.",6.0
28383,Rowland,NC,Robeson,35365F,United Way of Robeson County,2.0
28384,Saint Pauls,NC,Robeson,35365F,United Way of Robeson County,9.0
28387,Southern Pines,NC,Moore,35580F,United Way of Moore County,1.0
28390,Spring Lake,NC,Harnett,35180F,United Way of Cumberland County,6.0
28391,Stedman,NC,Cumberland,35180F,United Way of Cumberland County,1.0
28395,Wade,NC,Cumberland,35180F,United Way of Cumberland County,3.0
28396,Wagram,NC,Scotland,35330F,"United Way of Scotland County, Inc.",1.0
28398,Warsaw,NC,Duplin,35113F,"United Way of Sampson County, Inc.",2.0
28401,Wilmington,NC,New Hanover,35710U,United Way of the Cape Fear Area,31.0
28403,Wilmington,NC,New Hanover,35710U,United Way of the Cape Fear Area,60.0
28405,Wilmington,NC,New Hanover,35710U,United Way of the Cape Fear Area,24.0
28409,Wilmington,NC,New Hanover,35710U,United Way of the Cape Fear Area,15.0
28411,Wilmington,NC,New Hanover,35710U,United Way of the Cape Fear Area,48.0
28412,Wilmington,NC,New Hanover,35710U,United Way of the Cape Fear Area,38.0
28422,Bolivia,NC,Brunswick,35710U,United Way of the Cape Fear Area,1.0
28425,Burgaw,NC,Pender,35710U,United Way of the Cape Fear Area,3.0
28428,Carolina Beach,NC,New Hanover,35710U,United Way of the Cape Fear Area,3.0
28429,Castle Hayne,NC,New Hanover,35710U,United Way of the Cape Fear Area,6.0
28431,Chadbourn,NC,Columbus,35710U,United Way of the Cape Fear Area,2.0
28434,Council,NC,Bladen,35165F,United Way of Bladen County,1.0
28435,Currie,NC,Pender,35710U,United Way of the Cape Fear Area,1.0
28436,Delco,NC,Columbus,35710U,United Way of the Cape Fear Area,2.0
28439,Fair Bluff,NC,Columbus,35710U,United Way of the Cape Fear Area,1.0
28441,Garland,NC,Sampson,35113F,"United Way of Sampson County, Inc.",2.0
28443,Hampstead,NC,Pender,35710U,United Way of the Cape Fear Area,4.0
28445,Holly Ridge,NC,Onslow,35710U,United Way of the Cape Fear Area,4.0
28447,Ivanhoe,NC,Sampson,35165F,United Way of Bladen County,3.0
28450,Lake Waccamaw,NC,Columbus,35710U,United Way of the Cape Fear Area,1.0
28451,Leland,NC,Brunswick,35710U,United Way of the Cape Fear Area,17.0
28454,Maple Hill,NC,Pender,35710U,United Way of the Cape Fear Area,4.0
28456,Riegelwood,NC,Columbus,35710U,United Way of the Cape Fear Area,6.0
28457,Rocky Point,NC,Pender,35710U,United Way of the Cape Fear Area,5.0
28460,Sneads Ferry,NC,Onslow,35710U,United Way of the Cape Fear Area,3.0
28461,Southport,NC,Brunswick,35710U,United Way of the Cape Fear Area,2.0
28462,Supply,NC,Brunswick,35710U,United Way of the Cape Fear Area,1.0
28463,Tabor City,NC,Columbus,35710U,United Way of the Cape Fear Area,25.0
28464,Teachey,NC,Duplin,35710U,United Way of the Cape Fear Area,2.0
28466,Wallace,NC,Duplin,35113F,"United Way of Sampson County, Inc.",4.0
28467,Calabash,NC,Brunswick,35710U,United Way of the Cape Fear Area,3.0
28470,Shallotte,NC,Brunswick,35710U,United Way of the Cape Fear Area,1.0
28472,Whiteville,NC,Columbus,35365F,United Way of Robeson County,3.0
28478,Willard,NC,Pender,35710U,United Way of the Cape Fear Area,3.0
28479,Winnabow,NC,Brunswick,35710U,United Way of the Cape Fear Area,1.0
28480,Wrightsville Beach,NC,New Hanover,35710U,United Way of the Cape Fear Area,2.0
28501,Kinston,NC,Lenoir,35320F,Lenoir/Greene United Way,10.0
28504,Kinston,NC,Lenoir,35320F,Lenoir/Greene United Way,2.0
28513,Ayden,NC,Pitt,35230F,United Way of Pitt County,10.0
28515,Bayboro,NC,Pamlico,35420F,"United Way of Coastal Carolina, Inc.",1.0
28516,Beaufort,NC,Carteret,35420F,"United Way of Coastal Carolina, Inc.",4.0
28519,Bridgeton,NC,Craven,35420F,"United Way of Coastal Carolina, Inc.",1.0
28529,Grantsboro,NC,Pamlico,35420F,"United Way of Coastal Carolina, Inc.",1.0
28530,Grifton,NC,Pitt,35230F,United Way of Pitt County,4.0
28532,Havelock,NC,Craven,35420F,"United Way of Coastal Carolina, Inc.",9.0
28533,Cherry Point,NC,Craven,35420F,"United Way of Coastal Carolina, Inc.",1.0
28539,Hubert,NC,Onslow,35300F,"United Way of Onslow County, Inc.",8.0
28540,Jacksonville,NC,Onslow,35300F,"United Way of Onslow County, Inc.",20.0
28543,Tarawa Terrace,NC,Onslow,35300F,"United Way of Onslow County, Inc.",1.0
28546,Jacksonville,NC,Onslow,35300F,"United Way of Onslow County, Inc.",16.0
28547,Camp Lejeune,NC,Onslow,35300F,"United Way of Onslow County, Inc.",1.0
28551,La Grange,NC,Lenoir,35320F,Lenoir/Greene United Way,9.0
28555,Maysville,NC,Onslow,35420F,"United Way of Coastal Carolina, Inc.",4.0
28557,Morehead City,NC,Carteret,35420F,"United Way of Coastal Carolina, Inc.",2.0
28560,New Bern,NC,Craven,35420F,"United Way of Coastal Carolina, Inc.",22.0
28562,New Bern,NC,Craven,35420F,"United Way of Coastal Carolina, Inc.",40.0
28570,Newport,NC,Carteret,35420F,"United Way of Coastal Carolina, Inc.",1.0
28571,Oriental,NC,Pamlico,35420F,"United Way of Coastal Carolina, Inc.",1.0
28574,Richlands,NC,Onslow,35300F,"United Way of Onslow County, Inc.",9.0
28578,Seven Springs,NC,Wayne,35200F,United Way of Wayne County,3.0
28580,Snow Hill,NC,Greene,35320F,Lenoir/Greene United Way,2.0
28584,Swansboro,NC,Carteret,35320F,Lenoir/Greene United Way,20.0
28586,Vanceboro,NC,Craven,35420F,"United Way of Coastal Carolina, Inc.",6.0
28589,Williston,NC,Carteret,35420F,"United Way of Coastal Carolina, Inc.",1.0
28590,Winterville,NC,Pitt,35230F,United Way of Pitt County,9.0
28594,Emerald Isle,NC,Carteret,35420F,"United Way of Coastal Carolina, Inc.",1.0
28601,Hickory,NC,Catawba,35270F,Catawba County United Way,52.0
28602,Hickory,NC,Catawba,35270F,Catawba County United Way,28.0
28604,Banner Elk,NC,Watauga,35050F,High Country United Way,8.0
28605,Blowing Rock,NC,Watauga,35050F,High Country United Way,27.0
28607,Boone,NC,Watauga,35050F,High Country United Way,76.0
28610,Claremont,NC,Catawba,35270F,Catawba County United Way,4.0
28611,Collettsville,NC,Caldwell,35340F,United Way of Caldwell County,2.0
28612,Connelly Springs,NC,Burke,35400F,Burke County United Way,12.0
28613,Conover,NC,Catawba,35270F,Catawba County United Way,8.0
28617,Crumpler,NC,Ashe,35440U,"United Way of Wilkes County, Inc.",1.0
28618,Deep Gap,NC,Watauga,35050F,High Country United Way,8.0
28619,Drexel,NC,Burke,35400F,Burke County United Way,5.0
28621,Elkin,NC,Surry,35440U,"United Way of Wilkes County, Inc.",20.0
28624,Ferguson,NC,Wilkes,35440U,"United Way of Wilkes County, Inc.",1.0
28625,Statesville,NC,Iredell,35600F,United Way of Iredell County,16.0
28626,Fleetwood,NC,Ashe,35440U,"United Way of Wilkes County, Inc.",3.0
28628,Glen Alpine,NC,Burke,35400F,Burke County United Way,1.0
28630,Granite Falls,NC,Caldwell,35340F,United Way of Caldwell County,14.0
28634,Harmony,NC,Iredell,35600F,United Way of Iredell County,2.0
28635,Hays,NC,Wilkes,35440U,"United Way of Wilkes County, Inc.",1.0
28636,Hiddenite,NC,Alexander,35635F,United Way of Alexander County,6.0
28638,Hudson,NC,Caldwell,35340F,United Way of Caldwell County,8.0
28640,Jefferson,NC,Ashe,35050F,High Country United Way,5.0
28642,Jonesville,NC,Yadkin,35440U,"United Way of Wilkes County, Inc.",10.0
28644,Laurel Springs,NC,Alleghany,35440U,"United Way of Wilkes County, Inc.",6.0
28645,Lenoir,NC,Caldwell,35340F,United Way of Caldwell County,129.0
28649,McGrady,NC,Wilkes,35440U,"United Way of Wilkes County, Inc.",2.0
28650,Maiden,NC,Catawba,35270F,Catawba County United Way,6.0
28651,Millers Creek,NC,Wilkes,35440U,"United Way of Wilkes County, Inc.",5.0
28654,Moravian Falls,NC,Wilkes,35440U,"United Way of Wilkes County, Inc.",2.0
28655,Morganton,NC,Burke,35400F,Burke County United Way,56.0
28657,Newland,NC,Avery,35050F,High Country United Way,6.0
28658,Newton,NC,Catawba,35270F,Catawba County United Way,7.0
28659,North Wilkesboro,NC,Wilkes,35440U,"United Way of Wilkes County, Inc.",15.0
28660,Olin,NC,Iredell,35600F,United Way of Iredell County,1.0
28669,Roaring River,NC,Wilkes,35440U,"United Way of Wilkes County, Inc.",1.0
28670,Ronda,NC,Wilkes,35440U,"United Way of Wilkes County, Inc.",3.0
28675,Sparta,NC,Alleghany,35440U,"United Way of Wilkes County, Inc.",1.0
28677,Statesville,NC,Iredell,35600F,United Way of Iredell County,9.0
28678,Stony Point,NC,Alexander,35635F,United Way of Alexander County,2.0
28679,Sugar Grove,NC,Watauga,35050F,High Country United Way,12.0
28681,Taylorsville,NC,Alexander,35635F,United Way of Alexander County,3.0
28683,Thurmond,NC,Wilkes,35440U,"United Way of Wilkes County, Inc.",2.0
28684,Todd,NC,Ashe,35050F,High Country United Way,2.0
28690,Valdese,NC,Burke,35400F,Burke County United Way,14.0
28692,Vilas,NC,Watauga,35050F,High Country United Way,9.0
28693,Warrensville,NC,Ashe,35440U,"United Way of Wilkes County, Inc.",1.0
28694,West Jefferson,NC,Ashe,35050F,High Country United Way,10.0
28697,Wilkesboro,NC,Wilkes,35440U,"United Way of Wilkes County, Inc.",7.0
28698,Zionville,NC,Watauga,35050F,High Country United Way,8.0
28701,Alexander,NC,Buncombe,35010F,United Way of Asheville and Buncombe County,7.0
28704,Arden,NC,Buncombe,35010F,United Way of Asheville and Buncombe County,36.0
28705,Bakersville,NC,Mitchell,35050F,High Country United Way,1.0
28709,Barnardsville,NC,Buncombe,35010F,United Way of Asheville and Buncombe County,2.0
28711,Black Mountain,NC,Buncombe,35010F,United Way of Asheville and Buncombe County,20.0
28712,Brevard,NC,Transylvania,35060F,United Way of Transylvania County,9.0
28713,Bryson City,NC,Swain,45323F,United Way of Sevier County,1.0
28714,Burnsville,NC,Yancey,35010F,United Way of Asheville and Buncombe County,6.0
28715,Candler,NC,Buncombe,35010F,United Way of Asheville and Buncombe County,12.0
28716,Canton,NC,Haywood,35690F,"United Way of Haywood County, Inc.",3.0
28718,Cedar Mountain,NC,Transylvania,35260F,"United Way of Henderson County, Inc.",2.0
28719,Cherokee,NC,Swain,35690F,"United Way of Haywood County, Inc.",44.0
28721,Clyde,NC,Haywood,35690F,"United Way of Haywood County, Inc.",1.0
28722,Columbus,NC,Polk,35260F,"United Way of Henderson County, Inc.",3.0
28723,Cullowhee,NC,Jackson,35690F,"United Way of Haywood County, Inc.",1.0
28730,Fairview,NC,Buncombe,35010F,United Way of Asheville and Buncombe County,3.0
28731,Flat Rock,NC,Henderson,35260F,"United Way of Henderson County, Inc.",4.0
28732,Fletcher,NC,Henderson,35260F,"United Way of Henderson County, Inc.",16.0
