"county_name","state_name","Full FIPS Code","#e-filed returns","United Way","Any e-filed returns","STATEFP","COUNTYFP","id","appointment_info","created_at","dates","details","hours","irs_id","languages","name","updated_at","longitude","latitude"
"Pima County","Arizona","04019",917.0,"United Way of Sierra Vista and Cochise County, United Way of Santa Cruz County, United Way of Tucson and Southern Arizona","Yes",4.0,19.0,508.0,"Not Required","2020-01-10T19:32:20.578557","24 JAN 2022 - 18 APR 2022","38 N Plaza St
Ajo, AZ 85321
Volunteer Prepared Taxes","MON 6:00PM-8:00PM
WED 6:00PM-8:00PM
SAT 9:00AM-12:00PM",11625.0,"English,Spanish","CCS ISDA","2022-03-20T00:00:47.026226",-112.860618,32.372286
"Gila County","Arizona","04007",13.0,"Valley of the Sun United Way, United Way of Pinal County, United Way of Northern Arizona","Yes",4.0,7.0,6868.0,"Required","2022-01-23T00:00:42.66402","29 JAN 2022 - 18 APR 2022","HWY 70 and Moonbase Rd
PO Box 740
Peridot, AZ 85542
928-475-2346
Volunteer Prepared Taxes","",6370.0,"English","CCS San Carlos Housing Authority","2022-03-20T00:00:47.475273",-110.395009,33.667607
"Cochise County","Arizona","04003",29.0,"United Way of Sierra Vista and Cochise County, United Way of Graham and Greenlee Counties","Yes",4.0,3.0,611.0,"Required","2020-01-10T19:32:21.43354","01 FEB 2022 - 15 APR 2022","300 W. Stewart Street
Willcox, AZ 85643
800-293-1144
Volunteer Prepared Taxes","",11644.0,"English,Spanish","SEACAP - Willcox","2022-03-20T00:00:47.920379",-109.834121,32.254933
"Cochise County","Arizona","04003",29.0,"United Way of Sierra Vista and Cochise County, United Way of Graham and Greenlee Counties","Yes",4.0,3.0,617.0,"Not Required","2020-01-10T19:32:21.482419","24 JAN 2022 - 15 OCT 2022","1065 F Avenue
Ste 7
Douglas, AZ 85607
Volunteer Prepared Taxes","TUE 3:00PM-6:00PM
THU 3:00PM-6:00PM
SAT 10:00AM-2:00PM",11636.0,"English,Spanish","CCS Assets for Families","2022-03-20T00:00:48.076181",-109.552874,31.345138
"Cochise County","Arizona","04003",29.0,"United Way of Sierra Vista and Cochise County, United Way of Graham and Greenlee Counties","Yes",4.0,3.0,4704.0,"Not Required","2021-01-31T00:00:18.538517","01 FEB 2022 - 18 APR 2022","1838 Paseo San Luis
Sierra Vista, AZ 85635
Volunteer Prepared Taxes","MON 9:30AM-1:00PM
TUE 9:30AM-1:00PM
WED 9:30AM-1:00PM
THU 9:30AM-1:00PM
FRI 9:30AM-1:00PM",28661.0,"English,Spanish","CCS Civil Vision International","2022-03-20T00:00:48.000731",-110.254881,31.535759
"Cochise County","Arizona","04003",29.0,"United Way of Sierra Vista and Cochise County, United Way of Graham and Greenlee Counties","Yes",4.0,3.0,615.0,"Not Required","2020-01-10T19:32:21.466598","01 FEB 2022 - 14 APR 2022","650 E Wilcox Dr
Sierra Vista, AZ 85635
Volunteer Prepared Taxes","MON 5:30PM-8:00PM
TUE 5:30PM-8:00PM",1174.0,"English,Spanish","CCS Arizona at Work SV","2022-03-20T00:00:47.954141",-110.292911,31.552308
"Cochise County","Arizona","04003",29.0,"United Way of Sierra Vista and Cochise County, United Way of Graham and Greenlee Counties","Yes",4.0,3.0,614.0,"Not Required","2020-01-10T19:32:21.457744","05 FEB 2022 - 16 APR 2022","2105 E Fry Blvd
Sierra Vista, AZ 85635
Volunteer Prepared Taxes","THU 4:30PM-6:30PM
SAT 10:00AM-2:30PM",11638.0,"English,Spanish","CCS Goodwill Industries","2022-03-20T00:00:47.974298",-110.276799,31.554627
"Cochise County","Arizona","04003",29.0,"United Way of Sierra Vista and Cochise County, United Way of Graham and Greenlee Counties","Yes",4.0,3.0,7085.0,"Not Required","2022-01-30T00:00:50.436916","07 FEB 2022 - 11 APR 2022","507 E Toughnut St
Tombstone, AZ 85638
Volunteer Prepared Taxes","MON 1:00PM-3:30PM",30974.0,"English,Spanish","CCS Tombstone Sr Center","2022-03-20T00:00:48.00949",-110.06634,31.711527
"Cochise County","Arizona","04003",29.0,"United Way of Sierra Vista and Cochise County, United Way of Graham and Greenlee Counties","Yes",4.0,3.0,4701.0,"Required","2021-01-31T00:00:18.427324","01 FEB 2022 - 12 APR 2022","98 N. Oak Dr.
Benson, AZ 85602
520-686-3234
Volunteer Prepared Taxes","",28665.0,"English,Spanish","CCS Mescal Fire Department","2022-03-20T00:00:47.795484",-110.432267,31.964411
"Apache County","Arizona","04001",108.0,"United Way of the Navajo Nation, United Way of Northern Arizona","Yes",4.0,1.0,3324.0,"Required","2020-02-25T16:46:48.944157","01 FEB 2022 - 15 APR 2022","Navajo Route 7
Chinle Chapter House
Chinle, AZ 86503
505-247-3671
Volunteer Prepared Taxes","",6002.0,"Navajo,English","THNM/DNA Chinle","2022-03-20T00:00:47.412572",-109.663931,36.071061
"Yuma County","Arizona","04027",239.0,"United Way of Yuma County","Yes",4.0,27.0,427.0,"Not Required","2020-01-10T19:32:19.885746","29 JAN 2022 - 16 APR 2022","788 B St
San Luis, AZ 85349
Volunteer Prepared Taxes","THU 5:00PM-7:00PM
SAT 8:30AM-12:30PM",23408.0,"English,Spanish","CCS San Luis","2022-03-20T00:00:46.247927",-114.780195,32.488608
"Yuma County","Arizona","04027",239.0,"United Way of Yuma County","Yes",4.0,27.0,3276.0,"Not Required","2020-02-25T16:46:47.772575","18 JAN 2022 - 07 APR 2022","300 S 13th Ave
Yuma, AZ 85364
Volunteer Prepared Taxes","TUE 6:00PM-8:00PM
THU 6:00PM-8:00PM",27500.0,"English,Spanish","DFATS Martin Luther King Jr Center","2022-03-20T00:00:46.228962",-114.635832,32.721459
"Navajo County","Arizona","04017",106.0,"United Way of the Navajo Nation, United Way of Northern Arizona","Yes",4.0,17.0,7079.0,"Not Required","2022-01-30T00:00:49.86202","16 FEB 2022 - 13 APR 2022","1001 W Deuce of Clubs
Show Low, AZ 85901
Volunteer Prepared Taxes","WED 8:00AM-12:00PM",29875.0,"English","TU NPC Show Low","2022-03-20T00:00:47.484087",-110.053103,34.244704
"Navajo County","Arizona","04017",106.0,"United Way of the Navajo Nation, United Way of Northern Arizona","Yes",4.0,17.0,7077.0,"Not Required","2022-01-30T00:00:49.767863","16 FEB 2022 - 13 APR 2022","2251 E Navajo Blvd
Holbrook, AZ 86025
Volunteer Prepared Taxes","WED 8:00AM-12:00PM",29876.0,"English","TU NPC Holbrook","2022-03-20T00:00:47.394594",-110.141575,34.928061
"Navajo County","Arizona","04017",106.0,"United Way of the Navajo Nation, United Way of Northern Arizona","Yes",4.0,17.0,7076.0,"Not Required","2022-01-30T00:00:49.731763","01 FEB 2022 - 15 APR 2022","Hwy 264, Milepost 397. NPC
www.unitedwaytucson.org/vita
Keams Canyon, AZ 86034
Volunteer Prepared Taxes","WED 1:00PM-5:00PM",29691.0,"English,Navajo","TU Hopi Center","2022-03-20T00:00:47.368177",-110.202643,35.795713
"Clay County","Arkansas","05021",1.0,"United Way of Northeast Arkansas","Yes","","","","","","","","","","","","","",""
"Drew County","Arkansas","05043",18.0,"Heart of Arkansas United Way","Yes","","","","","","","","","","","","","",""
"Randolph County","Arkansas","05121",3.0,"United Way of Northeast Arkansas","Yes","","","","","","","","","","","","","",""
"Boone County","Arkansas","05009",43.0,"United Way of Boone County, Heart of Arkansas United Way","Yes","","","","","","","","","","","","","",""
"Lincoln County","Arkansas","05079",50.0,"United Way of Southeast Arkansas, Heart of Arkansas United Way","Yes","","","","","","","","","","","","","",""
"Crittenden County","Arkansas","05035",9.0,"United Way of the Mid-South","Yes",5.0,35.0,1256.0,"Not Required","2020-01-10T19:32:26.960077","05 FEB 2022 - 09 APR 2022","500 E Broadway Blvd
West Memphis, AR 72301
Volunteer Prepared Taxes","SAT 10:00AM-2:00PM",4135.0,"English","Crittenden County Free Tax Prep","2022-03-20T00:00:55.251202",-90.17463,35.146548
"Faulkner County","Arkansas","05045",165.0,"United Way of North Central Arkansas, Heart of Arkansas United Way, United Way of Central Arkansas, Inc.","Yes",5.0,45.0,4800.0,"Required","2021-01-31T00:00:22.709159","01 FEB 2022 - 18 APR 2022","1105 Oak Street
Conway, AR 72034
501-327-5087
Volunteer Prepared Taxes","",29208.0,"English","UCA Downtown","2022-03-20T00:00:53.973899",-92.442779,35.090015
"Faulkner County","Arkansas","05045",165.0,"United Way of North Central Arkansas, Heart of Arkansas United Way, United Way of Central Arkansas, Inc.","Yes",5.0,45.0,1116.0,"Required","2020-01-10T19:32:25.712843","07 MAR 2022 - 19 NOV 2022","1065 Clayton Street, Suite 1
Conway, AR 72032
501-503-2123
Volunteer Prepared Taxes","",25853.0,"English,Spanish,Virtual Interpreter Services","Arkansas Asset Builders - Office","2022-03-20T00:00:53.984594",-92.43754,35.092877
"Walker County","Georgia","13295",52.0,"United Way of Rome & Floyd County, Inc., United Way of Northwest Georgia, United Way of Greater Chattanooga","Yes","","","","","","","","","","","","","",""
"Gwinnett County","Georgia","13135",369.0,"United Way of Northeast Georgia, United Way of Greater Atlanta, United Way of Walton County, United Way of Forsyth County, Inc.","Yes",13.0,135.0,3970.0,"Not Required","2020-02-25T16:47:01.966885","15 FEB 2022 - 15 APR 2022","6107 Oakbrook Parkway
Norcross, GA 30093
Volunteer Prepared Taxes","MON 9:00AM-3:00PM
TUE 9:00AM-3:00PM
WED 9:00AM-3:00PM
THU 9:00AM-3:00PM
FRI 9:00AM-2:00PM",13890.0,"English,Vietnamese","BPSOS-Atlanta","2022-03-20T00:01:01.163235",-84.204389,33.911295
"Barrow County","Georgia","13013",62.0,"United Way of Northeast Georgia, United Way of Walton County","Yes","","","","","","","","","","","","","",""
"Charlton County","Georgia","13049","","","","","","","","","","","","","","","","",""
"Clinch County","Georgia","13065","","","","","","","","","","","","","","","","",""
"Bartow County","Georgia","13015",144.0,"United Way of Bartow County, Inc., United Way of Gordon County, United Way of Rome & Floyd County, Inc., United Way of Greater Atlanta","Yes","","","","","","","","","","","","","",""
"Douglas County","Georgia","13097",75.0,"United Way of Greater Atlanta","Yes","","","","","","","","","","","","","",""
"Grady County","Georgia","13131",14.0,"United Way of Thomas County","Yes","","","","","","","","","","","","","",""
"Hancock County","Georgia","13141",28.0,"United Way of Northeast Georgia, United Way of Central Georgia, Inc.","Yes","","","","","","","","","","","","","",""
"Whitfield County","Georgia","13313",61.0,"United Way of Northwest Georgia","Yes","","","","","","","","","","","","","",""
"Macon County","Georgia","13193",10.0,"United Way of Central Georgia, Inc.","Yes","","","","","","","","","","","","","",""
"Troup County","Georgia","13285",26.0,"United Way of West Georgia, Inc.","Yes","","","","","","","","","","","","","",""
"Harris County","Georgia","13145",17.0,"United Way of West Georgia, Inc., United Way of the Chattahoochee Valley","Yes","","","","","","","","","","","","","",""
"Schley County","Georgia","13249",4.0,"United Way of Central Georgia, Inc.","Yes","","","","","","","","","","","","","",""
"Worth County","Georgia","13321",13.0,"United Way of Southwest Georgia","Yes","","","","","","","","","","","","","",""
"Dooly County","Georgia","13093","","","","","","","","","","","","","","","","",""
"Evans County","Georgia","13109",9.0,"United Way of Southeast Georgia, Inc.","Yes","","","","","","","","","","","","","",""
"Webster County","Georgia","13307","","","","","","","","","","","","","","","","",""
"Effingham County","Georgia","13103",44.0,"United Way of the Coastal Empire, Inc., United Way of Screven County, Inc.","Yes",13.0,103.0,2220.0,"Not Required","2020-01-10T19:32:35.07044","29 JAN 2022 - 09 APR 2022","711 Zitterour Road
Rincon, GA 31326
Volunteer Prepared Taxes","MON 9:00AM-4:30PM
TUE 9:00AM-4:30PM
WED 9:00AM-4:30PM
THU 9:00AM-4:30PM
FRI 2:00PM-6:00PM",8092.0,"English","United Way Effingham County","2022-03-20T00:01:05.44059",-81.235415,32.298684
"Glascock County","Georgia","13125",2.0,"United Way of McDuffie County","Yes","","","","","","","","","","","","","",""
"Quitman County","Georgia","13239","","","","","","","","","","","","","","","","",""
"Chatham County","Georgia","13051",300.0,"United Way of the Coastal Empire, Inc.","Yes",13.0,51.0,4092.0,"Not Required","2020-02-25T16:47:05.083736","19 JAN 2022 - 15 APR 2022","1812 Abercorn Street
Savannah, GA 31401
912-447-5577
Volunteer Prepared Taxes","MON 10:00AM-6:00PM
TUE 10:00AM-6:00PM
WED 10:00AM-6:00PM
THU 12:00PM-8:00PM
FRI 10:00AM-5:00PM
SAT 10:00AM-3:00PM",3638.0,"English","Neighborhood Improvement Association","2022-03-20T00:01:05.806355",-81.097117,32.058538
"Chatham County","Georgia","13051",300.0,"United Way of the Coastal Empire, Inc.","Yes",13.0,51.0,2249.0,"Required","2020-01-10T19:32:35.303498","29 JAN 2022 - 15 APR 2022","618 West Anderson Street
Savannah, GA 31415
912-238-2960
Volunteer Prepared Taxes","",9450.0,"English","Economic Opportunity Authority","2022-03-20T00:01:05.796214",-81.104849,32.064214
"Johnson County","Georgia","13167",4.0,"Heart of Georgia United Way","Yes","","","","","","","","","","","","","",""
"Lanier County","Georgia","13173",5.0,"Greater Valdosta United Way, Inc.","Yes",13.0,173.0,2112.0,"Required","2020-01-10T19:32:34.203228","31 JAN 2022 - 01 APR 2022","162 West Thigpen Avenue
Suite A
Lakeland, GA 31635
229-482-3895
Volunteer Prepared Taxes","",25418.0,"English","UGA Lanier County Extension","2022-03-20T00:01:04.013664",-83.07652,31.040891
"Madison County","Georgia","13195",22.0,"United Way of Northeast Georgia","Yes","","","","","","","","","","","","","",""
"Mitchell County","Georgia","13205",11.0,"United Way of Southwest Georgia","Yes","","","","","","","","","","","","","",""
"Tift County","Georgia","13277",6.0,"United Way of South Central Georgia","Yes","","","","","","","","","","","","","",""
"Polk County","Georgia","13233",16.0,"United Way of Bartow County, Inc., United Way of Greater Atlanta, United Way of Rome & Floyd County, Inc.","Yes","","","","","","","","","","","","","",""
"Talbot County","Georgia","13263",42.0,"Griffin-Spalding County United Way, United Way of the Chattahoochee Valley","Yes","","","","","","","","","","","","","",""
"Terrell County","Georgia","13273",26.0,"United Way of Southwest Georgia","Yes","","","","","","","","","","","","","",""
"Thomas County","Georgia","13275",10.0,"United Way of Thomas County","Yes",13.0,275.0,7132.0,"Required","2022-01-30T00:01:05.256926","07 FEB 2022 - 08 APR 2022","442 SMITH AVENUE
Thomasville, GA 31792
229-225-4130
Volunteer Prepared Taxes","",28279.0,"English","VITA, IFAS/UGA Thomas County, GA Virtual Intake Site","2022-03-20T00:01:02.937373",-83.973078,30.835545
"Thomas County","Georgia","13275",10.0,"United Way of Thomas County","Yes",13.0,275.0,7187.0,"Required","2022-02-13T00:00:59.839884","31 JAN 2022 - 08 APR 2022","442 Smith Avenue
Thomasville, GA 31792
706-592-8237
Volunteer Prepared Taxes","",29288.0,"English,Spanish","UGA Extension Thomas County","2022-03-20T00:01:02.953384",-83.973078,30.835545
"Thomas County","Georgia","13275",10.0,"United Way of Thomas County","Yes",13.0,275.0,4011.0,"Required","2020-02-25T16:47:03.044369","01 FEB 2022 - 12 APR 2022","201 N. Madison Street
Thomasville, GA 31792
850-739-8642
Volunteer Prepared Taxes","",27713.0,"English","Envision Thomas County Library","2022-03-20T00:01:02.925814",-83.982059,30.838041
"Thomas County","Georgia","13275",10.0,"United Way of Thomas County","Yes",13.0,275.0,4013.0,"Required","2020-02-25T16:47:03.0741","03 FEB 2022 - 14 APR 2022","85 Liberty Street
Thomasville, GA 31757
850-739-8642
Volunteer Prepared Taxes","",28000.0,"English","Envision Thomasville","2022-03-20T00:01:02.968549",-83.942718,30.840927
"Wilkinson County","Georgia","13319",26.0,"United Way of Central Georgia, Inc.","Yes","","","","","","","","","","","","","",""
"Oglethorpe County","Georgia","13221",29.0,"United Way of Northeast Georgia","Yes","","","","","","","","","","","","","",""
"Randolph County","Georgia","13243","","","","","","","","","","","","","","","","",""
"Ware County","Georgia","13299",26.0,"United Way of South Georgia, Inc.","Yes",13.0,299.0,4050.0,"Required","2020-02-25T16:47:04.257446","29 JAN 2022 - 15 APR 2022","1507 Grove Avenue
WAYCROSS, GA 31501
912-722-3291
Volunteer Prepared Taxes","",7322.0,"English","Waycross Mobile VITA","2022-03-20T00:01:04.709698",-82.349753,31.220276
"Ware County","Georgia","13299",26.0,"United Way of South Georgia, Inc.","Yes",13.0,299.0,4885.0,"Required","2021-01-31T00:00:28.924804","31 JAN 2022 - 01 APR 2022","3225 Harris Road
Waycross, GA 31503
912-287-2456
Volunteer Prepared Taxes","",29089.0,"English","UGA Extension Ware County","2022-03-20T00:01:04.67804",-82.406649,31.25053
"Wayne County","Georgia","13305",15.0,"United Way of South Georgia, Inc.","Yes","","","","","","","","","","","","","",""
"Wilcox County","Georgia","13315",3.0,"Heart of Georgia United Way","Yes","","","","","","","","","","","","","",""
"Baldwin County","Georgia","13009",29.0,"United Way of Central Georgia, Inc.","Yes","","","","","","","","","","","","","",""
"Bulloch County","Georgia","13031",66.0,"United Way of the Coastal Empire, Inc., United Way of Southeast Georgia, Inc.","Yes",13.0,31.0,7251.0,"Not Required","2022-02-27T00:01:33.815365","01 FEB 2022 - 05 APR 2022","58 E Main St Suite D
PO BOX 8161
Statesboro, GA 30458
Self-Prep Taxes Only","MON 3:00PM-6:00PM
THU 4:00PM-6:00PM
FRI 10:00AM-1:00PM
SAT 10:00AM-1:00PM",29336.0,"English","Georgia Southern (Univ) - FSA","2022-03-20T00:01:04.725946",-81.772678,32.449167
"Clay County","Georgia","13061","","","","","","","","","","","","","","","","",""
"Echols County","Georgia","13101",4.0,"Greater Valdosta United Way, Inc.","Yes","","","","","","","","","","","","","",""
"DeKalb County","Georgia","13089",385.0,"United Way of Greater Atlanta","Yes",13.0,89.0,1887.0,"Not Required","2020-01-10T19:32:32.302859","05 FEB 2022 - 09 APR 2022","2340 Clifton Springs Road
Decatur, GA 30034
Volunteer Prepared Taxes","SAT 9:00AM-3:30PM",1264.0,"English","Beulah Missionary Baptist Church","2022-03-20T00:01:01.131097",-84.296166,33.696602
"DeKalb County","Georgia","13089",385.0,"United Way of Greater Atlanta","Yes",13.0,89.0,1884.0,"Required","2020-01-10T19:32:32.279383","03 FEB 2022 - 16 APR 2022","240 Candler Road, SE
Atlanta, GA 30317
404-371-0749
Volunteer Prepared Taxes","",4028.0,"English","Saint Philip AME Church","2022-03-20T00:01:01.097544",-84.291645,33.746223
"DeKalb County","Georgia","13089",385.0,"United Way of Greater Atlanta","Yes",13.0,89.0,1874.0,"Required","2020-01-10T19:32:32.201011","01 FEB 2022 - 12 APR 2022","2050-C Chamblee Tucker Road
Atlanta, GA 30341
678-892-6160
Volunteer Prepared Taxes","",4407.0,"English","St Vincent De Paul Chamblee","2022-03-20T00:01:00.99586",-84.305114,33.885661
