STATEFP,COUNTYFP,AFFGEOID,GEOID,id,appointment_info,created_at,dates,details,hours,irs_id,languages,name,updated_at,longitude,latitude
12,053,0500000US12053,12053,2300,Required,2020-01-10T19:32:35.712301,28 JAN 2022 - 09 APR 2022,"9220 Spring Hill Drive
Spring Hill, FL 34608
352-688-8502
Volunteer Prepared Taxes",,9455,English,Hernando County Public Libr-Spring Hill Library,2022-03-20T00:01:06.350647,-82.568429,28.455729
12,053,0500000US12053,12053,2289,Required,2020-01-10T19:32:35.624748,25 JAN 2022 - 13 APR 2022,"4028 Commercial Way
Spring Hill, FL 34606
352-251-7178
Volunteer Prepared Taxes",,2530,English,United Way of Hernando County,2022-03-20T00:01:06.171517,-82.602177,28.488068
06,037,0500000US06037,06037,3209,Required,2020-02-25T16:46:46.296853,05 FEB 2022 - 15 APR 2022,"131 North Grand Ave
San Pedro, CA 90731
310-832-1145
Volunteer Prepared Taxes",,27722,"English,Spanish,Farsi,Armenian",Haven Neighborhood Services,2022-03-20T00:00:44.876885,-118.290134,33.743576
06,037,0500000US06037,06037,6842,Not Required,2022-01-23T00:00:40.563737,04 FEB 2022 - 15 APR 2022,"540 N Marine Ave
Wilmington, CA 90744
Volunteer Prepared Taxes","WED 1:00PM-5:00PM
FRI 1:00PM-5:00PM
SAT 9:00AM-1:00PM",29543,"English,Spanish",SBCC ADM,2022-03-20T00:00:44.848901,-118.263482,33.776173
06,037,0500000US06037,06037,303,Required,2020-01-10T19:32:18.854513,27 JAN 2022 - 09 APR 2022,"1250 N. Bellflower Blvd
CBA - Rm 237
Long Beach, CA 90840
Volunteer Prepared Taxes",,4204,"English,Spanish",CSULB VITA,2022-03-20T00:00:44.958297,-118.122425,33.782348
06,037,0500000US06037,06037,294,Required,2020-01-10T19:32:18.778141,18 JAN 2022 - 12 OCT 2022,"117 West Victoria St
Long Beach, CA 90805
562-216-4600
Volunteer Prepared Taxes",,3841,"English,Spanish,Sign Language",Long Beach CAP,2022-03-20T00:00:44.830804,-118.200645,33.86487
06,037,0500000US06037,06037,301,Not Required,2020-01-10T19:32:18.838928,05 FEB 2022 - 09 APR 2022,"11929 Alondra Blvd
Norwalk, CA 90650
Volunteer Prepared Taxes","SAT 9:00AM-4:00PM
SUN 9:00AM-4:00PM",14778,"English,Spanish,Chinese",Buddhist Tzu Chi Foundation - Norwalk,2022-03-20T00:00:44.885731,-118.079381,33.887714
06,037,0500000US06037,06037,289,Not Required,2020-01-10T19:32:18.739348,05 FEB 2022 - 16 APR 2022,"12329 S Wilmington Ave
Volunteer
Compton, CA 90222
Volunteer Prepared Taxes",SAT 9:00AM-2:00PM,1659,"English,Spanish",Greater Mt. Sinai Baptist Church,2022-03-20T00:00:44.794033,-118.239181,33.920594
06,037,0500000US06037,06037,299,Required,2020-01-10T19:32:18.823144,05 FEB 2022 - 11 APR 2022,"14181 Telegraph Road
Whittier, CA 90604
562-273-0700
Volunteer Prepared Taxes",,13917,"English,Spanish",AAB-Whittier,2022-03-20T00:00:44.86755,-118.029425,33.928517
06,037,0500000US06037,06037,282,Required,2020-01-10T19:32:18.681755,01 FEB 2022 - 15 OCT 2022,"1212 E. 108th Street
Los Angeles, CA 90059
323-357-6262
Volunteer Prepared Taxes",,21834,"English,Spanish",WLCAC-Family Source Center,2022-03-20T00:00:44.748519,-118.253729,33.937803
06,037,0500000US06037,06037,295,Required,2020-01-10T19:32:18.786049,03 FEB 2022 - 16 APR 2022,"10400 Pioneer Blvd.
Suite 9
Santa Fe Springs, CA 90670
562-946-2237
Volunteer Prepared Taxes",,15117,"English,Spanish",SASSFA,2022-03-20T00:00:44.839848,-118.081786,33.940839
06,037,0500000US06037,06037,285,Required,2020-01-10T19:32:18.706893,01 FEB 2022 - 18 APR 2022,"9121 Long Beach Blvd.
South Gate, CA 90280
323-537-2760
Volunteer Prepared Taxes",,3837,"Spanish,English",Peoples Community Center,2022-03-20T00:00:44.784702,-118.218786,33.953222
06,037,0500000US06037,06037,280,Required,2020-01-10T19:32:18.665745,08 FEB 2022 - 12 APR 2022,"906 E 91 St Street (Main Location)
1653 7th Street (Mobile Location)
Santa Monica, CA 90401-7486
Los Angeles, CA 90002
323-901-6850
Volunteer Prepared Taxes",,17822,"English,Spanish",Greater Sunrise Baptist Church,2022-03-20T00:00:44.729582,-118.258524,33.953786
06,037,0500000US06037,06037,3220,Required,2020-02-25T16:46:46.526683,08 FEB 2022 - 02 APR 2022,"9255 Pioneer Blvd.
Santa Fe Springs, CA 90670
562-692-0261
Volunteer Prepared Taxes",,11657,"English,Spanish",Santa Fe Springs Neighborhood Ctr,2022-03-20T00:00:44.821791,-118.084914,33.958772
06,037,0500000US06037,06037,276,Required,2020-01-10T19:32:18.633077,22 JAN 2022 - 15 APR 2022,"915 W Manchester Ave
Los Angeles, CA 90044
323-789-4717
Volunteer Prepared Taxes",,19393,"English,Spanish","The Childrens Collective, Inc.",2022-03-20T00:00:44.677903,-118.289915,33.960066
06,037,0500000US06037,06037,3215,Required,2020-02-25T16:46:46.39238,17 MAR 2022 - 16 APR 2022,"6303 Normandie Ave
Los Angeles, CA 90044
424-222-6287
Volunteer Prepared Taxes",,15132,English,Kappa Delta Sigma/KC,2022-03-20T00:00:44.650649,-118.30027,33.982274
06,037,0500000US06037,06037,3227,Not Required,2020-02-25T16:46:46.664857,04 FEB 2022 - 08 APR 2022,"1920 S Brea Canyon Cut Off Rd
Walnut, CA 91789
Volunteer Prepared Taxes",FRI 10:00AM-3:00PM,28263,"Chinese,English,Spanish",Buddhist Tzu Chi Foundation - Walnut Bookstore,2022-03-20T00:00:44.948713,-117.868247,33.98433
06,037,0500000US06037,06037,6843,Required,2022-01-23T00:00:40.635718,01 FEB 2022 - 13 APR 2022,"1555 Fairway Drive
Walnut, CA 91789
626-964-9525
Volunteer Prepared Taxes",,30968,"English,Cantonese,Mandarin",First Chinese Baptist Church Walnut,2022-03-20T00:00:44.939621,-117.870268,33.988408
06,037,0500000US06037,06037,267,Required,2020-01-10T19:32:18.530795,25 JAN 2022 - 15 APR 2022,"2069 W. Slauson Ave
Los Angeles, CA 90047
323-909-1975
Volunteer Prepared Taxes",,25825,"English,Spanish",El Nido South LA,2022-03-20T00:00:44.605724,-118.315788,33.989084
06,037,0500000US06037,06037,3225,Required,2020-02-25T16:46:46.63533,01 FEB 2022 - 13 APR 2022,"18958 Daisetta Street
Ste 303
Rowland Heights, CA 91748
626-964-9525
Volunteer Prepared Taxes",,27437,"English,Cantonese,Mandarin",Herald Christian Community Center (ESGV),2022-03-20T00:00:44.930281,-117.888532,33.989948
06,037,0500000US06037,06037,284,Required,2020-01-10T19:32:18.698401,01 FEB 2022 - 15 APR 2022,"5657 E. Washington Blvd
Commerce, CA 90040
323-890-1559
Volunteer Prepared Taxes",,9219,"English,Spanish",Mexican American Opportunity Foundation (MAOF),2022-03-20T00:00:44.775712,-118.156918,33.999333
06,037,0500000US06037,06037,3204,Not Required,2020-02-25T16:46:46.191121,08 FEB 2022 - 08 APR 2022,"3808 Crenshaw Blvd
Los Angeles, CA 90008
Volunteer Prepared Taxes","TUE 10:00AM-4:00PM
WED 10:00AM-4:00PM
THU 10:00AM-4:00PM
FRI 10:00AM-4:00PM",27827,"English,Spanish",A New Life 4 U,2022-03-20T00:00:44.500857,-118.334885,34.017091
06,037,0500000US06037,06037,3197,Required,2020-02-25T16:46:46.113765,05 MAR 2022 - 09 APR 2022,"1900 Pico Blvd.
(Please visit www.smc.edu/vita to make appt.)
Santa Monica, CA 90405
Volunteer Prepared Taxes",,25361,"English,Spanish",SMC VITA,2022-03-20T00:00:44.395165,-118.470423,34.018946
06,037,0500000US06037,06037,4962,Required,2021-02-07T00:00:20.988683,01 FEB 2022 - 15 APR 2022,"701 Hoefner Ave
Los Angeles, CA 90022
800-590-8749
Volunteer Prepared Taxes",,28545,"Spanish,English",Eastmont Community Center,2022-03-20T00:00:44.739125,-118.149746,34.021094
06,037,0500000US06037,06037,270,Required,2020-01-10T19:32:18.558521,16 FEB 2022 - 15 APR 2022,"822 East 20th Street
Los Angeles, CA 90011
213-747-6357
Volunteer Prepared Taxes",,25085,"English,Spanish",All Peoples Community Center,2022-03-20T00:00:44.623464,-118.256843,34.026199
06,037,0500000US06037,06037,266,Not Required,2020-01-10T19:32:18.522809,04 FEB 2022 - 02 APR 2022,"3335 S. Figueroa Street, Unit MM
Visit our website www.uscvita.org
Los Angeles, CA 90007
Volunteer Prepared Taxes","MON 9:00AM-6:00PM
TUE 9:00AM-6:00PM
WED 9:00AM-6:00PM
THU 9:00AM-6:00PM
FRI 12:00PM-5:00PM
SAT 12:00PM-5:00PM
SUN 9:00AM-6:00PM",13251,"English,Mandarin",USC VITA,2022-03-20T00:00:44.569719,-118.285052,34.027678
06,037,0500000US06037,06037,7209,Not Required,2022-02-27T00:01:20.91041,01 FEB 2022 - 15 APR 2022,"2071 South Atlantic Bl.
Suite A
Monterey Park, CA 91754
626-995-0719
Volunteer Prepared Taxes","MON 10:00AM-5:00PM
TUE 10:00AM-5:00PM
WED 10:00AM-5:00PM
THU 10:00AM-5:00PM
FRI 10:00AM-5:00PM
SAT 11:00AM-4:00PM
SUN 12:00AM-3:00PM",29917,"English,Spanish,Tagalog",KMA Auto Corporation Monterrey Park,2022-03-20T00:00:44.72076,-118.143066,34.039638
06,037,0500000US06037,06037,4665,Required,2021-01-31T00:00:16.816835,25 JAN 2022 - 15 APR 2022,"1910 Magnolia Ave
Online Appt:  www.freetaxprepla.com
Los Angeles, CA 90007
323-909-1975
Volunteer Prepared Taxes",,15691,"English,Spanish","Childrens Bureau, Inc.",2022-03-20T00:00:44.536404,-118.286432,34.039856
06,037,0500000US06037,06037,3222,Not Required,2020-02-25T16:46:46.60017,26 FEB 2022 - 16 APR 2022,"1100 North Grand Ave
Bldg 79-3200B
Walnut, CA 91789
Volunteer Prepared Taxes",SAT 9:00AM-3:00PM,23335,"English,Spanish,Chinese",Mount San Antonio College (Mt. SAC),2022-03-20T00:00:44.912123,-117.847701,34.04309
06,037,0500000US06037,06037,273,Required,2020-01-10T19:32:18.60953,29 JAN 2022 - 15 APR 2022,"2130 E 1st Street
Suite 110
Los Angeles, CA 90033
323-526-9301
Volunteer Prepared Taxes",,7881,"Spanish,English",El Centro de Ayuda,2022-03-20T00:00:44.641655,-118.213158,34.044607
06,037,0500000US06037,06037,253,Required,2020-01-10T19:32:18.414747,26 JAN 2022 - 15 OCT 2022,"1645 Corinth Avenue
Suite #112
Los Angeles, CA 90025
424-293-8297
Volunteer Prepared Taxes",,1679,"Spanish,English","Latino Resource Organization, Inc.",2022-03-20T00:00:44.376935,-118.448867,34.045341
06,037,0500000US06037,06037,252,Required,2020-01-10T19:32:18.406948,26 JAN 2022 - 15 OCT 2022,"1645 Corinth Ave.
Suite #112
Los Angeles, CA 90025
424-293-8297
Volunteer Prepared Taxes",,1676,"Spanish,English",West Los Angeles Family Source Center,2022-03-20T00:00:44.386067,-118.448867,34.045341
06,037,0500000US06037,06037,311,Not Required,2020-01-10T19:32:18.919529,05 FEB 2022 - 09 APR 2022,"1420 S Garey Ave
Pomona, CA 91766
Volunteer Prepared Taxes",SAT 10:00AM-4:00PM,6656,"English,Spanish,Chinese,Vietnamese",Boys and Girls Club of Pomona Valley,2022-03-20T00:00:44.96753,-117.749634,34.045703
06,037,0500000US06037,06037,7208,Required,2022-02-27T00:01:20.733175,05 FEB 2022 - 15 APR 2022,"5213 West Pico Blvd
Los Angeles, CA 90019
310-832-1145
Volunteer Prepared Taxes",,31057,"English,Spanish,Armenian",Haven Neighborhood Services - #2,2022-03-20T00:00:44.436763,-118.351838,34.048145
06,037,0500000US06037,06037,265,Required,2020-01-10T19:32:18.51471,05 FEB 2022 - 16 APR 2022,"231 E Third St - Suite G106
Los Angeles, CA 90013
213-473-1637
Volunteer Prepared Taxes",,23621,"English,Spanish,Japanese",Little Tokyo Service Center,2022-03-20T00:00:44.596675,-118.244481,34.048305
06,037,0500000US06037,06037,3223,Not Required,2020-02-25T16:46:46.618907,05 FEB 2022 - 09 APR 2022,"3801 W. Temple Ave.
Pomona, CA 91767
Volunteer Prepared Taxes",SAT 9:00AM-4:00PM,26545,"English,Spanish,Chinese,Vietnamese",Cal Poly Pomona VITA,2022-03-20T00:00:44.921352,-117.816528,34.050279
06,037,0500000US06037,06037,259,Required,2020-01-10T19:32:18.466102,01 FEB 2022 - 15 OCT 2022,"501 South Bixel Street
Los Angeles, CA 90017
213-482-8618
Volunteer Prepared Taxes",,13692,"English,Spanish",Central City Neighborhood Partners,2022-03-20T00:00:44.547564,-118.261461,34.054869
06,037,0500000US06037,06037,3201,Required,2020-02-25T16:46:46.166156,01 FEB 2022 - 14 APR 2022,"2401 West 6th St
Los Angeles, CA 90057
213-351-6800
Volunteer Prepared Taxes",,27910,"English,Spanish",Central City Neighborhood Partners-Ventanilla de Asesoria Financiera,2022-03-20T00:00:44.48259,-118.278058,34.060951
06,037,0500000US06037,06037,262,Not Required,2020-01-10T19:32:18.489303,07 FEB 2022 - 18 APR 2022,"767 N Hill St
Suitte 106
Los Angeles, CA 90012
Volunteer Prepared Taxes","MON 9:00AM-2:00PM
TUE 9:00AM-2:00PM
WED 9:00AM-2:00PM
THU 9:00AM-2:00PM
FRI 9:00AM-2:00PM
SAT 8:30AM-4:30PM",9217,"Chinese,English,Cantonese",Chinatown Service Center,2022-03-20T00:00:44.5588,-118.239932,34.062082
06,037,0500000US06037,06037,277,Required,2020-01-10T19:32:18.641112,07 MAR 2022 - 08 APR 2022,"112 N. Chandler Ave.
Suite 105
Monterey Park, CA 91754
213-808-1751
Volunteer Prepared Taxes",,26156,"English,Chinese,Cantonese",Chinatown Service Center  - Monterey Park (Ad-hoc),2022-03-20T00:00:44.68737,-118.132056,34.062594
06,037,0500000US06037,06037,257,Required,2020-01-10T19:32:18.449673,27 FEB 2022 - 15 APR 2022,"153 Glendale Blvd
Los Angeles, CA 90026
213-250-4353
Volunteer Prepared Taxes",,18192,"Tagalog,English",Pilipino Workers Center,2022-03-20T00:00:44.51856,-118.259849,34.063376
06,037,0500000US06037,06037,292,Not Required,2020-01-10T19:32:18.762601,04 FEB 2022 - 15 APR 2022,"3017 Tyler Avenue
El Monte, CA 91731
Volunteer Prepared Taxes",FRI 9:30AM-11:30AM,17817,"English,Spanish",Rio Hondo College,2022-03-20T00:00:44.803613,-118.035764,34.063386
06,037,0500000US06037,06037,4664,Required,2021-01-31T00:00:16.766876,22 JAN 2022 - 15 APR 2022,"3727 W 6th Street Suite 410
Online Appt:  http://kycc.youcanbook.me
Los Angeles, CA 90020
323-909-1975
Volunteer Prepared Taxes",,7880,"English,Korean,Spanish",Koreatown Youth and Community Center,2022-03-20T00:00:44.44623,-118.303507,34.063564
06,037,0500000US06037,06037,3205,Required,2020-02-25T16:46:46.209782,08 FEB 2022 - 12 APR 2022,"1336 W. Angelina St - # 101
Los Angeles, CA 90026
213-473-1637
Volunteer Prepared Taxes",,27279,"English,Spanish",LTSC - Angelina Apartments,2022-03-20T00:00:44.527409,-118.256365,34.065029
06,037,0500000US06037,06037,251,Not Required,2020-01-10T19:32:18.399122,18 JAN 2022 - 15 APR 2022,"308 Westwood Plaza
Ackerman Union Viewpoint Conference Rm - A201A
Los Angeles, CA 90095
Volunteer Prepared Taxes","TUE 11:00AM-4:00PM
WED 11:00AM-4:00PM
THU 11:00AM-4:00PM",4548,"English,Spanish",UCLA VITA,2022-03-20T00:00:44.367965,-118.444947,34.0687
06,037,0500000US06037,06037,254,Required,2020-01-10T19:32:18.425654,25 JAN 2022 - 15 APR 2022,"184 Bimini Place
Online Appt:  www.freetaxprepla.com
Los Angeles, CA 90004
323-909-1975
Volunteer Prepared Taxes",,25823,"English,Spanish",Bresee Foundation,2022-03-20T00:00:44.455597,-118.290557,34.070804
06,037,0500000US06037,06037,283,Not Required,2020-01-10T19:32:18.690207,04 FEB 2022 - 08 APR 2022,"9620 Flair Dr
El Monte, CA 91731
Volunteer Prepared Taxes",SAT 10:00AM-3:00PM,6653,"Spanish,English,Chinese",Buddhist Tzu Chi Foundation - El Monte,2022-03-20T00:00:44.76651,-118.059588,34.072006
06,037,0500000US06037,06037,3202,Required,2020-02-25T16:46:46.174391,08 FEB 2022 - 07 APR 2022,"840 Echo Park Ave
Volunteer Prepared and Self-Prep
Los Angeles, CA 90026
213-482-2040
Volunteer Prepared Taxes",,12022,English,Episcopal Community Federal CU,2022-03-20T00:00:44.491864,-118.25963,34.072989
06,037,0500000US06037,06037,6839,Required,2022-01-23T00:00:40.410748,15 JAN 2022 - 30 APR 2022,"2619 West Valley BlVD
Alhambra, CA 91803
626-238-7808
Volunteer Prepared Taxes",,29736,"English,Spanish",KARLEO INC,2022-03-20T00:00:44.668915,-118.152068,34.076876
06,037,0500000US06037,06037,255,Required,2020-01-10T19:32:18.433856,02 FEB 2022 - 18 OCT 2022,"1824 W Sunset Blvd.
Los Angeles, CA 90026
213-483-6335
Volunteer Prepared Taxes",,12021,"English,Spanish",El Centro Del Pueblo Family Source,2022-03-20T00:00:44.464773,-118.259849,34.07787
06,037,0500000US06037,06037,245,Required,2020-01-10T19:32:18.351732,29 JAN 2022 - 16 APR 2022,"900 North Western Ave.
(Last appointment is one hour before closing.)
Los Angeles, CA 90029
818-677-3600
Volunteer Prepared Taxes",,23179,"English,Spanish",CSUN - Volunteers of America,2022-03-20T00:00:44.413699,-118.309204,34.086209
06,037,0500000US06037,06037,268,Required,2020-01-10T19:32:18.542561,31 JAN 2022 - 15 APR 2022,"4927 N. Huntington Drive
Suite 200
Los Angeles, CA 90032
323-221-0779
Volunteer Prepared Taxes",,13739,"English,Spanish",Barrio Action Youth and Family Center,2022-03-20T00:00:44.61457,-118.176083,34.087152
06,037,0500000US06037,06037,6840,Required,2022-01-23T00:00:40.429118,01 FEB 2022 - 13 APR 2022,"715 E Mission Road
San Gabriel, CA 91776
626-286-2600
Volunteer Prepared Taxes",,29486,"English,Cantonese,Mandarin",Herald Christian Community Center,2022-03-20T00:00:44.696215,-118.092127,34.091407
06,037,0500000US06037,06037,7068,Not Required,2022-01-30T00:00:46.983803,01 FEB 2022 - 15 APR 2022,"10755 Lower Azusa Rd
Suite G
El Monte, CA 91731
626-995-0719
Volunteer Prepared Taxes","MON 10:00AM-5:00PM
TUE 10:00AM-5:00PM
WED 10:00AM-5:00PM
THU 10:00AM-5:00PM
FRI 10:00AM-5:00PM
SAT 11:00AM-4:00PM
SUN 12:00AM-3:00PM",29919,"English,Spanish,Tagalog",KMA Auto Corporation El Monte,2022-03-20T00:00:44.757517,-118.032895,34.092756
06,037,0500000US06037,06037,3211,Required,2020-02-25T16:46:46.335511,03 FEB 2022 - 07 APR 2022,"1919 Huntington Drive
South Pasadena, CA 91030
626-799-5012
Volunteer Prepared Taxes",,27733,English,South Pasadena VITA,2022-03-20T00:00:44.632694,-118.143216,34.104125
06,037,0500000US06037,06037,304,Required,2020-01-10T19:32:18.862307,02 FEB 2022 - 08 APR 2022,"3102 D Street
La Verne, CA 91750
909-971-8220
Volunteer Prepared Taxes",,4807,English,Bonita High School,2022-03-20T00:00:44.903295,-117.767488,34.10754
06,037,0500000US06037,06037,7067,Required,2022-01-30T00:00:46.894373,01 FEB 2022 - 15 APR 2022,"2323 Huntington Drive
San Marino, CA 91108
626-995-0719
Volunteer Prepared Taxes",,29918,"English,Spanish,Tagalog",KMA Auto Corporation San Marino,2022-03-20T00:00:44.65971,-118.104612,34.122563
06,037,0500000US06037,06037,293,Not Required,2020-01-10T19:32:18.770296,05 FEB 2022 - 02 APR 2022,"901 E Alosta Ave
SBM - Wilden Bldg
Azusa, CA 91702
Volunteer Prepared Taxes",SAT 9:00AM-1:00PM,25322,"Spanish,English,Armenian,Arabic,Turkish",Azusa Pacific University VITA,2022-03-20T00:00:44.812853,-117.890049,34.128864
06,037,0500000US06037,06037,278,Required,2020-01-10T19:32:18.648835,01 FEB 2022 - 07 APR 2022,"790 W Chestnut Ave
Monrovia, CA 91016
626-358-3486
Volunteer Prepared Taxes",,19628,"English,Spanish,Mandarin",Foothill Unity Center VITA - Monrovia,2022-03-20T00:00:44.711522,-118.016147,34.142429
06,037,0500000US06037,06037,233,Required,2020-01-10T19:32:18.256056,01 FEB 2022 - 12 APR 2022,"222 East Harvard St
(Last appointment is one hour before closing.)
Glendale, CA 91205
818-677-3600
Volunteer Prepared Taxes",,25723,"English,Spanish",CSUN - Glendale Public Library,2022-03-20T00:00:44.404315,-118.253592,34.14443
06,037,0500000US06037,06037,3208,Not Required,2020-02-25T16:46:46.269666,16 FEB 2022 - 13 APR 2022,"1570 E Colorado Blvd., R202
https://pasadena.edu/about/president/coronavirus-u
Volunteer Prepared and Self-Prep
Pasadena, CA 91106
Volunteer Prepared Taxes",WED 1:00PM-4:00PM,24528,"English,Spanish,Chinese,Armenian,Farsi",Pasadena City College VITA,2022-03-20T00:00:44.578733,-118.117986,34.145987
06,037,0500000US06037,06037,264,Required,2020-01-10T19:32:18.506411,03 FEB 2022 - 07 APR 2022,"191 N Oak Avenue
Pasadena, CA 91107
626-584-7420
Volunteer Prepared Taxes",,22947,"English,Spanish,Chinese",Foothill Unity Center VITA - Pasadena,2022-03-20T00:00:44.587761,-118.107645,34.149597
06,037,0500000US06037,06037,256,Required,2020-01-10T19:32:18.441641,08 FEB 2022 - 14 APR 2022,"363 E Villa St
Pasadena, CA 91101
626-744-6530
Volunteer Prepared Taxes",,3362,"English,Spanish",Villa-Parke Community Center,2022-03-20T00:00:44.509607,-118.143093,34.154125
06,037,0500000US06037,06037,6838,Required,2022-01-23T00:00:40.25947,15 FEB 2022 - 15 APR 2022,"136 West Peoria Street
Pasadena, CA 91103
626-795-5166
Volunteer Prepared Taxes",,29494,"English,Spanish",Young and Healthy,2022-03-20T00:00:44.473666,-118.152847,34.155085
06,037,0500000US06037,06037,231,Required,2020-01-10T19:32:18.239817,29 JAN 2022 - 16 APR 2022,"2900 East Cesar Chavez Avenue
Los Angeles, CA 90033
818-677-3600
Volunteer Prepared Taxes",,23180,"English,Spanish",CSUN - Inclusive Action for the CIty,2022-03-20T00:00:44.350051,-118.448731,34.160802
06,037,0500000US06037,06037,247,Required,2020-01-10T19:32:18.367823,01 FEB 2022 - 18 APR 2022,"4954 Van Nuys Blvd
Suite 201
Sherman Oaks, CA 91403
818-616-3091
Volunteer Prepared Taxes",,24260,"English,Armenian,Farsi",PARS Equality Center,2022-03-20T00:00:44.359159,-118.448731,34.160802
06,037,0500000US06037,06037,4615,Required,2020-03-22T21:17:33.711508,03 FEB 2022 - 15 APR 2022,"18810 Vanowen St
(Last appointment is one hour before closing.)
Reseda, CA 91335
818-677-3600
Volunteer Prepared Taxes",,25725,"English,Spanish","CSUN - YMCA, Reseda",2022-03-20T00:00:44.29223,-118.543001,34.193839
06,037,0500000US06037,06037,232,Required,2020-01-10T19:32:18.247923,29 JAN 2022 - 16 APR 2022,"6901 Lennox Ave
(Last appointment is one hour before closing.)
Van Nuys, CA 91405
818-677-3600
Volunteer Prepared Taxes",,26861,"English,Spanish","CSUN - YMCA, Van Nuys",2022-03-20T00:00:44.331403,-118.445466,34.195742
06,037,0500000US06037,06037,4663,Required,2021-01-31T00:00:16.703139,02 FEB 2022 - 15 APR 2022,"6946 Van Nuys Blvd
Suite 220
Van Nuys, CA 91405
818-786-4098
Volunteer Prepared Taxes",,28640,"English,Spanish",New Economics for Women - Van Nuys,2022-03-20T00:00:44.321552,-118.448731,34.196715
